component_id,component_type,size,edges,root_present
41973,strong,1,0,False
41974,strong,1,0,False
41975,strong,1,0,False
41976,strong,1,0,False
41977,strong,1,0,False
41978,strong,1,0,False
41979,strong,1,0,False
41980,strong,1,0,False
41981,strong,1,0,False
41982,strong,1,0,False
41983,strong,1,0,False
41984,strong,1,0,False
41985,strong,1,0,False
41986,strong,1,0,False
41987,strong,1,0,False
41988,strong,1,0,False
41989,strong,1,0,False
41990,strong,1,0,False
41991,strong,1,0,False
41992,strong,1,0,False
41993,strong,1,0,False
41994,strong,1,0,False
41995,strong,1,0,False
41996,strong,1,0,False
41997,strong,1,0,False
41998,strong,1,0,False
41999,strong,1,0,False
42000,strong,1,0,False
42001,strong,1,0,False
42002,strong,1,0,False
42003,strong,1,0,False
42004,strong,1,0,False
42005,strong,1,0,False
42006,strong,1,0,False
42007,strong,1,0,False
42008,strong,1,0,False
42009,strong,1,0,False
42010,strong,1,0,False
42011,strong,1,0,False
42012,strong,1,0,False
42013,strong,1,0,False
42014,strong,1,0,False
42015,strong,1,0,False
42016,strong,1,0,False
42017,strong,1,0,False
42018,strong,1,0,False
42019,strong,1,0,False
42020,strong,1,0,False
42021,strong,1,0,False
42022,strong,1,0,False
42023,strong,1,0,False
42024,strong,1,0,False
42025,strong,1,0,False
42026,strong,1,0,False
42027,strong,1,0,False
42028,strong,1,0,False
42029,strong,1,0,False
42030,strong,1,0,False
42031,strong,1,0,False
42032,strong,1,0,False
42033,strong,1,0,False
42034,strong,1,0,False
42035,strong,1,0,False
42036,strong,1,0,False
42037,strong,1,0,False
42038,strong,1,0,False
42039,strong,1,0,False
42040,strong,1,0,False
42041,strong,1,0,False
42042,strong,1,0,False
42043,strong,1,0,False
42044,strong,1,0,False
42045,strong,1,0,False
42046,strong,1,0,False
42047,strong,1,0,False
42048,strong,1,0,False
42049,strong,1,0,False
42050,strong,1,0,False
42051,strong,1,0,False
42052,strong,1,0,False
42053,strong,1,0,False
42054,strong,1,0,False
42055,strong,1,0,False
42056,strong,1,0,False
42057,strong,1,0,False
42058,strong,1,0,False
42059,strong,1,0,False
42060,strong,1,0,False
42061,strong,1,0,False
42062,strong,1,0,False
42063,strong,1,0,False
42064,strong,1,0,False
42065,strong,1,0,False
42066,strong,1,0,False
42067,strong,1,0,False
42068,strong,1,0,False
42069,strong,1,0,False
42070,strong,1,0,False
42071,strong,1,0,False
42072,strong,1,0,False
42073,strong,1,0,False
42074,strong,1,0,False
42075,strong,1,0,False
42076,strong,1,0,False
42077,strong,1,0,False
42078,strong,1,0,False
42079,strong,1,0,False
42080,strong,1,0,False
42081,strong,1,0,False
42082,strong,1,0,False
42083,strong,1,0,False
42084,strong,1,0,False
42085,strong,1,0,False
42086,strong,1,0,False
42087,strong,1,0,False
42088,strong,1,0,False
42089,strong,1,0,False
42090,strong,1,0,False
42091,strong,1,0,False
42092,strong,1,0,False
42093,strong,1,0,False
42094,strong,1,0,False
42095,strong,1,0,False
42096,strong,1,0,False
42097,strong,1,0,False
42098,strong,1,0,False
42099,strong,1,0,False
42100,strong,1,0,False
42101,strong,1,0,False
42102,strong,1,0,False
42103,strong,1,0,False
42104,strong,1,0,False
42105,strong,1,0,False
42106,strong,1,0,False
42107,strong,1,0,False
42108,strong,1,0,False
42109,strong,1,0,False
42110,strong,1,0,False
42111,strong,1,0,False
42112,strong,1,0,False
42113,strong,1,0,False
42114,strong,1,0,False
42115,strong,1,0,False
42116,strong,1,0,False
42117,strong,1,0,False
42118,strong,1,0,False
42119,strong,1,0,False
42120,strong,1,0,False
42121,strong,1,0,False
42122,strong,1,0,False
42123,strong,1,0,False
42124,strong,1,0,False
42125,strong,1,0,False
42126,strong,1,0,False
42127,strong,1,0,False
42128,strong,1,0,False
42129,strong,1,0,False
42130,strong,1,0,False
42131,strong,1,0,False
42132,strong,1,0,False
42133,strong,1,0,False
42134,strong,1,0,False
42135,strong,1,0,False
42136,strong,1,0,False
42137,strong,1,0,False
42138,strong,1,0,False
42139,strong,1,0,False
42140,strong,1,0,False
42141,strong,1,0,False
42142,strong,1,0,False
42143,strong,1,0,False
42144,strong,1,0,False
42145,strong,1,0,False
42146,strong,1,0,False
42147,strong,1,0,False
42148,strong,1,0,False
42149,strong,1,0,False
42150,strong,1,0,False
42151,strong,1,0,False
42152,strong,1,0,False
42153,strong,1,0,False
42154,strong,1,0,False
42155,strong,1,0,False
42156,strong,1,0,False
42157,strong,1,0,False
42158,strong,1,0,False
42159,strong,1,0,False
42160,strong,1,0,False
42161,strong,1,0,False
42162,strong,1,0,False
42163,strong,1,0,False
42164,strong,1,0,False
42165,strong,1,0,False
42166,strong,1,0,False
42167,strong,1,0,False
42168,strong,1,0,False
42169,strong,1,0,False
42170,strong,1,0,False
42171,strong,1,0,False
42172,strong,1,0,False
42173,strong,1,0,False
42174,strong,1,0,False
42175,strong,1,0,False
42176,strong,1,0,False
42177,strong,1,0,False
42178,strong,1,0,False
42179,strong,1,0,False
42180,strong,1,0,False
42181,strong,1,0,False
42182,strong,1,0,False
42183,strong,1,0,False
42184,strong,1,0,False
42185,strong,1,0,False
42186,strong,1,0,False
42187,strong,1,0,False
42188,strong,1,0,False
42189,strong,1,0,False
42190,strong,1,0,False
42191,strong,1,0,False
42192,strong,1,0,False
42193,strong,1,0,False
42194,strong,1,0,False
42195,strong,1,0,False
42196,strong,1,0,False
42197,strong,1,0,False
42198,strong,1,0,False
42199,strong,1,0,False
42200,strong,1,0,False
42201,strong,1,0,False
42202,strong,1,0,False
42203,strong,1,0,False
42204,strong,1,0,False
42205,strong,1,0,False
42206,strong,1,0,False
42207,strong,1,0,False
42208,strong,1,0,False
42209,strong,1,0,False
42210,strong,1,0,False
42211,strong,1,0,False
42212,strong,1,0,False
42213,strong,1,0,False
42214,strong,1,0,False
42215,strong,1,0,False
42216,strong,1,0,False
42217,strong,1,0,False
42218,strong,1,0,False
42219,strong,1,0,False
42220,strong,1,0,False
42221,strong,1,0,False
42222,strong,1,0,False
42223,strong,1,0,False
42224,strong,1,0,False
42225,strong,1,0,False
42226,strong,1,0,False
42227,strong,1,0,False
42228,strong,1,0,False
42229,strong,1,0,False
42230,strong,1,0,False
42231,strong,1,0,False
42232,strong,1,0,False
42233,strong,1,0,False
42234,strong,1,0,False
42235,strong,1,0,False
42236,strong,1,0,False
42237,strong,1,0,False
42238,strong,1,0,False
42239,strong,1,0,False
42240,strong,1,0,False
42241,strong,1,0,False
42242,strong,1,0,False
42243,strong,1,0,False
42244,strong,1,0,False
42245,strong,1,0,False
42246,strong,1,0,False
42247,strong,1,0,False
42248,strong,1,0,False
42249,strong,1,0,False
42250,strong,1,0,False
42251,strong,1,0,False
42252,strong,1,0,False
42253,strong,1,0,False
42254,strong,1,0,False
42255,strong,1,0,False
42256,strong,1,0,False
42257,strong,1,0,False
42258,strong,1,0,False
42259,strong,1,0,False
42260,strong,1,0,False
42261,strong,1,0,False
42262,strong,1,0,False
42263,strong,1,0,False
42264,strong,1,0,False
42265,strong,1,0,False
42266,strong,1,0,False
42267,strong,1,0,False
42268,strong,1,0,False
42269,strong,1,0,False
42270,strong,1,0,False
42271,strong,1,0,False
42272,strong,1,0,False
42273,strong,1,0,False
42274,strong,1,0,False
42275,strong,1,0,False
42276,strong,1,0,False
42277,strong,1,0,False
42278,strong,1,0,False
42279,strong,1,0,False
42280,strong,1,0,False
42281,strong,1,0,False
42282,strong,1,0,False
42283,strong,1,0,False
42284,strong,1,0,False
42285,strong,1,0,False
42286,strong,1,0,False
42287,strong,1,0,False
42288,strong,1,0,False
42289,strong,1,0,False
42290,strong,1,0,False
42291,strong,1,0,False
42292,strong,1,0,False
42293,strong,1,0,False
42294,strong,1,0,False
42295,strong,1,0,False
42296,strong,1,0,False
42297,strong,1,0,False
42298,strong,1,0,False
42299,strong,1,0,False
42300,strong,1,0,False
42301,strong,1,0,False
42302,strong,1,0,False
42303,strong,1,0,False
42304,strong,1,0,False
42305,strong,1,0,False
42306,strong,1,0,False
42307,strong,1,0,False
42308,strong,1,0,False
42309,strong,1,0,False
42310,strong,1,0,False
42311,strong,1,0,False
42312,strong,1,0,False
42313,strong,1,0,False
42314,strong,1,0,False
42315,strong,1,0,False
42316,strong,1,0,False
42317,strong,1,0,False
42318,strong,1,0,False
42319,strong,1,0,False
42320,strong,1,0,False
42321,strong,1,0,False
42322,strong,1,0,False
42323,strong,1,0,False
42324,strong,1,0,False
42325,strong,1,0,False
42326,strong,1,0,False
42327,strong,1,0,False
42328,strong,1,0,False
42329,strong,1,0,False
42330,strong,1,0,False
42331,strong,1,0,False
42332,strong,1,0,False
42333,strong,1,0,False
42334,strong,1,0,False
42335,strong,1,0,False
42336,strong,1,0,False
42337,strong,1,0,False
42338,strong,1,0,False
42339,strong,1,0,False
42340,strong,1,0,False
42341,strong,1,0,False
42342,strong,1,0,False
42343,strong,1,0,False
42344,strong,1,0,False
42345,strong,1,0,False
42346,strong,1,0,False
42347,strong,1,0,False
42348,strong,1,0,False
42349,strong,1,0,False
42350,strong,1,0,False
42351,strong,1,0,False
42352,strong,1,0,False
42353,strong,1,0,False
42354,strong,1,0,False
42355,strong,1,0,False
42356,strong,1,0,False
42357,strong,1,0,False
42358,strong,1,0,False
42359,strong,1,0,False
42360,strong,1,0,False
42361,strong,1,0,False
42362,strong,1,0,False
42363,strong,1,0,False
42364,strong,1,0,False
42365,strong,1,0,False
42366,strong,1,0,False
42367,strong,1,0,False
42368,strong,1,0,False
42369,strong,1,0,False
42370,strong,1,0,False
42371,strong,1,0,False
42372,strong,1,0,False
42373,strong,1,0,False
42374,strong,1,0,False
42375,strong,1,0,False
42376,strong,1,0,False
42377,strong,1,0,False
42378,strong,1,0,False
42379,strong,1,0,False
42380,strong,1,0,False
42381,strong,1,0,False
42382,strong,1,0,False
42383,strong,1,0,False
42384,strong,1,0,False
42385,strong,1,0,False
42386,strong,1,0,False
42387,strong,1,0,False
42388,strong,1,0,False
42389,strong,1,0,False
42390,strong,1,0,False
42391,strong,1,0,False
42392,strong,1,0,False
42393,strong,1,0,False
42394,strong,1,0,False
42395,strong,1,0,False
42396,strong,1,0,False
42397,strong,1,0,False
42398,strong,1,0,False
42399,strong,1,0,False
42400,strong,1,0,False
42401,strong,1,0,False
42402,strong,1,0,False
42403,strong,1,0,False
42404,strong,1,0,False
42405,strong,1,0,False
42406,strong,1,0,False
42407,strong,1,0,False
42408,strong,1,0,False
42409,strong,1,0,False
42410,strong,1,0,False
42411,strong,1,0,False
42412,strong,1,0,False
42413,strong,1,0,False
42414,strong,1,0,False
42415,strong,1,0,False
42416,strong,1,0,False
42417,strong,1,0,False
42418,strong,1,0,False
42419,strong,1,0,False
42420,strong,1,0,False
42421,strong,1,0,False
42422,strong,1,0,False
42423,strong,1,0,False
42424,strong,1,0,False
42425,strong,1,0,False
42426,strong,1,0,False
42427,strong,1,0,False
42428,strong,1,0,False
42429,strong,1,0,False
42430,strong,1,0,False
42431,strong,1,0,False
42432,strong,1,0,False
42433,strong,1,0,False
42434,strong,1,0,False
42435,strong,1,0,False
42436,strong,1,0,False
42437,strong,1,0,False
42438,strong,1,0,False
42439,strong,1,0,False
42440,strong,1,0,False
42441,strong,1,0,False
42442,strong,1,0,False
42443,strong,1,0,False
42444,strong,1,0,False
42445,strong,1,0,False
42446,strong,1,0,False
42447,strong,1,0,False
42448,strong,1,0,False
42449,strong,1,0,False
42450,strong,1,0,False
42451,strong,1,0,False
42452,strong,1,0,False
42453,strong,1,0,False
42454,strong,1,0,False
42455,strong,1,0,False
42456,strong,1,0,False
42457,strong,1,0,False
42458,strong,1,0,False
42459,strong,1,0,False
42460,strong,1,0,False
42461,strong,1,0,False
42462,strong,1,0,False
42463,strong,1,0,False
42464,strong,1,0,False
42465,strong,1,0,False
42466,strong,1,0,False
42467,strong,1,0,False
42468,strong,1,0,False
42469,strong,1,0,False
42470,strong,1,0,False
42471,strong,1,0,False
42472,strong,1,0,False
42473,strong,1,0,False
42474,strong,1,0,False
42475,strong,1,0,False
42476,strong,1,0,False
42477,strong,1,0,False
42478,strong,1,0,False
42479,strong,1,0,False
42480,strong,1,0,False
42481,strong,1,0,False
42482,strong,1,0,False
42483,strong,1,0,False
42484,strong,1,0,False
42485,strong,1,0,False
42486,strong,1,0,False
42487,strong,1,0,False
42488,strong,1,0,False
42489,strong,1,0,False
42490,strong,1,0,False
42491,strong,1,0,False
42492,strong,1,0,False
42493,strong,1,0,False
42494,strong,1,0,False
42495,strong,1,0,False
42496,strong,1,0,False
42497,strong,1,0,False
42498,strong,1,0,False
42499,strong,1,0,False
42500,strong,1,0,False
42501,strong,1,0,False
42502,strong,1,0,False
42503,strong,1,0,False
42504,strong,1,0,False
42505,strong,1,0,False
42506,strong,1,0,False
42507,strong,1,0,False
42508,strong,1,0,False
42509,strong,1,0,False
42510,strong,1,0,False
42511,strong,1,0,False
42512,strong,1,0,False
42513,strong,1,0,False
42514,strong,1,0,False
42515,strong,1,0,False
42516,strong,1,0,False
42517,strong,1,0,False
42518,strong,1,0,False
42519,strong,1,0,False
42520,strong,1,0,False
42521,strong,1,0,False
42522,strong,1,0,False
42523,strong,1,0,False
42524,strong,1,0,False
42525,strong,1,0,False
42526,strong,1,0,False
42527,strong,1,0,False
42528,strong,1,0,False
42529,strong,1,0,False
42530,strong,1,0,False
42531,strong,1,0,False
42532,strong,1,0,False
42533,strong,1,0,False
42534,strong,1,0,False
42535,strong,1,0,False
42536,strong,1,0,False
42537,strong,1,0,False
42538,strong,1,0,False
42539,strong,1,0,False
42540,strong,1,0,False
42541,strong,1,0,False
42542,strong,1,0,False
42543,strong,1,0,False
42544,strong,1,0,False
42545,strong,1,0,False
42546,strong,1,0,False
42547,strong,1,0,False
42548,strong,1,0,False
42549,strong,1,0,False
42550,strong,1,0,False
42551,strong,1,0,False
42552,strong,1,0,False
42553,strong,1,0,False
42554,strong,1,0,False
42555,strong,1,0,False
42556,strong,1,0,False
42557,strong,1,0,False
42558,strong,1,0,False
42559,strong,1,0,False
42560,strong,1,0,False
42561,strong,1,0,False
42562,strong,1,0,False
42563,strong,1,0,False
42564,strong,1,0,False
42565,strong,1,0,False
42566,strong,1,0,False
42567,strong,1,0,False
42568,strong,1,0,False
42569,strong,1,0,False
42570,strong,1,0,False
42571,strong,1,0,False
42572,strong,1,0,False
42573,strong,1,0,False
42574,strong,1,0,False
42575,strong,1,0,False
42576,strong,1,0,False
42577,strong,1,0,False
42578,strong,1,0,False
42579,strong,1,0,False
42580,strong,1,0,False
42581,strong,1,0,False
42582,strong,1,0,False
42583,strong,1,0,False
42584,strong,1,0,False
42585,strong,1,0,False
42586,strong,1,0,False
42587,strong,1,0,False
42588,strong,1,0,False
42589,strong,1,0,False
42590,strong,1,0,False
42591,strong,1,0,False
42592,strong,1,0,False
42593,strong,1,0,False
42594,strong,1,0,False
42595,strong,1,0,False
42596,strong,1,0,False
42597,strong,1,0,False
42598,strong,1,0,False
42599,strong,1,0,False
42600,strong,1,0,False
42601,strong,1,0,False
42602,strong,1,0,False
42603,strong,1,0,False
42604,strong,1,0,False
42605,strong,1,0,False
42606,strong,1,0,False
42607,strong,1,0,False
42608,strong,1,0,False
42609,strong,1,0,False
42610,strong,1,0,False
42611,strong,1,0,False
42612,strong,1,0,False
42613,strong,1,0,False
42614,strong,1,0,False
42615,strong,1,0,False
42616,strong,1,0,False
42617,strong,1,0,False
42618,strong,1,0,False
42619,strong,1,0,False
42620,strong,1,0,False
42621,strong,1,0,False
42622,strong,1,0,False
42623,strong,1,0,False
42624,strong,1,0,False
42625,strong,1,0,False
42626,strong,1,0,False
42627,strong,1,0,False
42628,strong,1,0,False
42629,strong,1,0,False
42630,strong,1,0,False
42631,strong,1,0,False
42632,strong,1,0,False
42633,strong,1,0,False
42634,strong,1,0,False
42635,strong,1,0,False
42636,strong,1,0,False
42637,strong,1,0,False
42638,strong,1,0,False
42639,strong,1,0,False
42640,strong,1,0,False
42641,strong,1,0,False
42642,strong,1,0,False
42643,strong,1,0,False
42644,strong,1,0,False
42645,strong,1,0,False
42646,strong,1,0,False
42647,strong,1,0,False
42648,strong,1,0,False
42649,strong,1,0,False
42650,strong,1,0,False
42651,strong,1,0,False
42652,strong,1,0,False
42653,strong,1,0,False
42654,strong,1,0,False
42655,strong,1,0,False
42656,strong,1,0,False
42657,strong,1,0,False
42658,strong,1,0,False
42659,strong,1,0,False
42660,strong,1,0,False
42661,strong,1,0,False
42662,strong,1,0,False
42663,strong,1,0,False
42664,strong,1,0,False
42665,strong,1,0,False
42666,strong,1,0,False
42667,strong,1,0,False
42668,strong,1,0,False
42669,strong,1,0,False
42670,strong,1,0,False
42671,strong,1,0,False
42672,strong,1,0,False
42673,strong,1,0,False
42674,strong,1,0,False
42675,strong,1,0,False
42676,strong,1,0,False
42677,strong,1,0,False
42678,strong,1,0,False
42679,strong,1,0,False
42680,strong,1,0,False
42681,strong,1,0,False
42682,strong,1,0,False
42683,strong,1,0,False
42684,strong,1,0,False
42685,strong,1,0,False
42686,strong,1,0,False
42687,strong,1,0,False
42688,strong,1,0,False
42689,strong,1,0,False
42690,strong,1,0,False
42691,strong,1,0,False
42692,strong,1,0,False
42693,strong,1,0,False
42694,strong,1,0,False
42695,strong,1,0,False
42696,strong,1,0,False
42697,strong,1,0,False
42698,strong,1,0,False
42699,strong,1,0,False
42700,strong,1,0,False
42701,strong,1,0,False
42702,strong,1,0,False
42703,strong,1,0,False
42704,strong,1,0,False
42705,strong,1,0,False
42706,strong,1,0,False
42707,strong,1,0,False
42708,strong,1,0,False
42709,strong,1,0,False
42710,strong,1,0,False
42711,strong,1,0,False
42712,strong,1,0,False
42713,strong,1,0,False
42714,strong,1,0,False
42715,strong,1,0,False
42716,strong,1,0,False
42717,strong,1,0,False
42718,strong,1,0,False
42719,strong,1,0,False
42720,strong,1,0,False
42721,strong,1,0,False
42722,strong,1,0,False
42723,strong,1,0,False
42724,strong,1,0,False
42725,strong,1,0,False
42726,strong,1,0,False
42727,strong,1,0,False
42728,strong,1,0,False
42729,strong,1,0,False
42730,strong,1,0,False
42731,strong,1,0,False
42732,strong,1,0,False
42733,strong,1,0,False
42734,strong,1,0,False
42735,strong,1,0,False
42736,strong,1,0,False
42737,strong,1,0,False
42738,strong,1,0,False
42739,strong,1,0,False
42740,strong,1,0,False
42741,strong,1,0,False
42742,strong,1,0,False
42743,strong,1,0,False
42744,strong,1,0,False
42745,strong,1,0,False
42746,strong,1,0,False
42747,strong,1,0,False
42748,strong,1,0,False
42749,strong,1,0,False
42750,strong,1,0,False
42751,strong,1,0,False
42752,strong,1,0,False
42753,strong,1,0,False
42754,strong,1,0,False
42755,strong,1,0,False
42756,strong,1,0,False
42757,strong,1,0,False
42758,strong,1,0,False
42759,strong,1,0,False
42760,strong,1,0,False
42761,strong,1,0,False
42762,strong,1,0,False
42763,strong,1,0,False
42764,strong,1,0,False
